Name 	 Score 	 Formula 	 Identifier 
newton's second law of motion 	 0 	 \displaystyle d={\frac {a}{\pi }}{\sqrt {(n^{2}+nm+m^{2})}}	optical properties of carbon nanotubes 
newton's second law of motion 	 0 	 \displaystyle \varepsilon is[[Strain(materialsscience)|strain]]	Ramberg–Osgood relationship 
newton's second law of motion 	 0 	 \displaystyle a_{0}={\frac {4\pi \varepsilon _{0}\hbar ^{2}}{m_{\mathrm {e} }e^{2}}}	Bohr radius 
newton's second law of motion 	 0 	 \displaystyle T_{raise}={\frac {Fd_{m}}{2}}\left({\frac {l+\pi \mu d_{m}}{\pi d_{m}-\mu l}}\right)={\frac {Fd_{m}}{2}}\tan {\left(\phi +\lambda \right)}	G Scorpii 
newton's second law of motion 	 0 	 \displaystyle {\ddot {x}}_{a}+{\frac {2}{\tau _{0}}}{\dot {x}}_{a}+\omega _{a}^{2}x_{a}={\frac {e}{m}}E(t,\mathbf {r} _{a})	Rabi problem 
newton's second law of motion 	 0 	 \displaystyle m(\varphi )=\int _{0}^{\varphi }M(\varphi )\,d\varphi =a(1-e^{2})\int _{0}^{\varphi }\left(1-e^{2}\sin ^{2}\varphi \right)^{-{\frac {3}{2}}}\,d\varphi 	meridian arc 
newton's second law of motion 	 0 	 \displaystyle JaroSim(s_{1},s_{2})=\left\{{\begin{array}{l l}{\frac {1}{3}}\left({\frac {m}{|s_{1}|}}+{\frac {m}{|s_{2}|}}+{\frac {m-t}{m}}\right)&amp;{\text{if }}m&gt;0\\0&amp;{\text{otherwise}}\end{array}}\right.	Jaro similarity 
newton's second law of motion 	 0 	 \displaystyle A_{i}^{\text{WSM-score}}=\sum _{j=1}^{n}w_{j}a_{ij},{\text{ for }}i=1,2,3,\dots ,m	weighted sum model 
newton's second law of motion 	 0 	 \displaystyle \forall m\in M\colon a_{n+1}m\in (a_{1},a_{2},\dotsc ,a_{n})M\implies m\in (a_{1},a_{2},\dotsc ,a_{n})M	regular sequence 
newton's second law of motion 	 0 	 \displaystyle g_{m,n}(x)=e^{2\pi imbx}g(x-na)	Balian–Low theorem 
newton's second law of motion 	 0 	 \displaystyle Beam=LOA^{2/3}+1	beam 
newton's second law of motion 	 0 	 \displaystyle net.assets\div net.premium.written	solvency ratio 
newton's second law of motion 	 0 	 \displaystyle \min {\{m\in \mathbb {Z} \mid a^{m}=e\land m&gt;0\}}	order of a group element 
newton's second law of motion 	 0 	 \displaystyle r_{SOI}\approx a\left({\frac {m}{M}}\right)^{2/5}	sphere of influence 
newton's second law of motion 	 0 	 \displaystyle Fisresultantfinenessmodulus	Fineness modulus 
newton's second law of motion 	 0 	 \displaystyle \omega _{a}={\sqrt {\frac {k_{1}M}{m_{A}m_{B}}}}	triatomic molecule 
newton's second law of motion 	 0 	 \displaystyle \sum _{f}P(d_{m}^{y}|f,m,a_{1})=\sum _{f}P(d_{m}^{y}|f,m,a_{2})	No free lunch in search and optimization 
newton's second law of motion 	 0 	 \displaystyle L_{max}=S_{0}-K+D	maximum loss at maturity of protective put 
newton's second law of motion 	 0 	 \displaystyle \Delta Weight_{front}=a{\frac {h}{w}}m	load transfer 
newton's second law of motion 	 0 	 \displaystyle \delta ={\frac {\delta _{max}\sin ^{2}\gamma }{1+\cos ^{2}\gamma }}	Rayleigh sky model 
newton's second law of motion 	 0 	 \displaystyle T_{a}+{\frac {T_{m}-T_{a}}{3}}	airport reference temperature 
newton's second law of motion 	 0 	 \displaystyle \mathrm {CI} ={\frac {mass}{height^{3}}}	Ponderal index 
newton's second law of motion 	 0 	 \displaystyle \rho ={\frac {m_{eau}}{V_{tot}}}	Q1382234 
newton's second law of motion 	 0 	 \displaystyle F_{N}=m\cdot \mu \left({\frac {a}{a_{0}}}\right)a	Modified Newtonian dynamics 
newton's second law of motion 	 0 	 \displaystyle {\frac {\ell x^{2}+mx+n}{(x-a)(x-b)(x-c)}}={\frac {A}{(x-a)}}+{\frac {B}{(x-b)}}+{\frac {C}{(x-c)}}	Heaviside cover-up method 
newton's second law of motion 	 0 	 \displaystyle \rho _{k}=rank(A-\lambda _{i}I)^{k-1}-rank(A-\lambda _{i}I)^{k}\qquad (k=1,2,\ldots ,m_{i})	Polynomial basis 
newton's second law of motion 	 0 	 \displaystyle \mathrm {Du} ={\frac {\kappa ^{\sigma }}{{\mathrm {K} _{m}}a}}	Dukhin number 
newton's second law of motion 	 0 	 \displaystyle X=A\sum _{i=0}^{m-1}a_{i}	harshad number 
newton's second law of motion 	 0 	 \displaystyle l_{a}l^{a}=n_{a}n^{a}=m_{a}m^{a}={\bar {m}}_{a}{\bar {m}}^{a}=0\,	ricci scalars 
newton's second law of motion 	 0 	 \displaystyle P_{a}+P_{m}+P_{d}=1	Sticking coefficient 
newton's second law of motion 	 0 	 \displaystyle c_{ij}=\sum _{k=1}^{m}a_{ik}b_{kj}	matrix multiplication algorithm 
newton's second law of motion 	 0 	 \displaystyle \left\{\sum _{k=0}^{\infty }a_{k}{\mathsf {x}}^{k/n-m}\colon m,n\in \mathbb {Z} ^{+}\right\}	Puiseux series 
newton's second law of motion 	 0 	 \displaystyle JaroWinklerDist(s_{1},s_{2})=1-JaroWinklerSim(s_{1},s_{2})	Jaro–Winkler distance 
newton's second law of motion 	 0 	 \displaystyle \sigma _{total}={{\bigl (}\sigma _{sample}^{2}+\sigma _{calib}^{2}{\bigr )}}^{\frac {1}{2}}	Calibration of radiocarbon dates 
newton's second law of motion 	 0 	 \displaystyle a\uparrow ^{m}b=\underbrace {a\uparrow ^{m-1}\left(a\uparrow ^{m-1}\left[a\uparrow ^{m-1}\left(\ldots \left[a\uparrow ^{m-1}\left(a\uparrow ^{m-1}a\right)\right]\ldots \right)\right]\right)} _{\displaystyle b{\mbox{ copies of }}a},\quad m\geq 0	hyperoperation 
newton's second law of motion 	 0 	 \displaystyle m={\frac {y_{end}-y_{start}}{x_{end}-x_{start}}}	Cooling flow 
newton's second law of motion 	 0 	 \displaystyle \eta _{th}is[[thermalefficiency]]	Diesel cycle 
newton's second law of motion 	 0 	 \displaystyle {\vec {F}}=m\cdot {\vec {a}}	Newton's second law of motion for constant mass 
newton's second law of motion 	 0 	 \displaystyle P_{mag}={\frac {B^{2}}{2\mu _{0}}}	magnetic levitation 
newton's second law of motion 	 0 	 \displaystyle f=ma	rocket engine nozzle 
newton's second law of motion 	 0 	 \displaystyle m={\frac {(1+CurrencyDrainRatio)}{(CurrencyDrainRatio+DesiredReserveRatio)}}	money multiplier 
newton's second law of motion 	 0 	 \displaystyle (a)_{\kappa }^{(\alpha )}=\prod _{i=1}^{m}\prod _{j=1}^{\kappa _{i}}\left(a-{\frac {i-1}{\alpha }}+j-1\right).	generalized Pochhammer symbol 
newton's second law of motion 	 0 	 \displaystyle V_{i}isthemembranepotentialofithcompartment	Compartmental modelling of dendrites 
newton's second law of motion 	 0 	 \displaystyle Compliance={\frac {\Delta V}{\Delta P}}	pulmonary compliance 
newton's second law of motion 	 0 	 \displaystyle P_{max}=K-S_{0}+C	maximum profit at maturity of covered call 
newton's second law of motion 	 0 	 \displaystyle i\gamma ^{a}e_{a}^{\mu }D_{\mu }\Psi -m\Psi =0	Dirac equation in curved spacetime 
newton's second law of motion 	 0 	 \displaystyle \Omega =10^{5}{\frac {Pa\cdot s}{m^{3}}}	acoustic ohm 
newton's second law of motion 	 0 	 \displaystyle TRevPAR=TotalRevenue/RoomsAvailable	TRevPAR 
newton's second law of motion 	 0 	 \displaystyle SR={\frac {CompoundROR}{ABS(Avg.AnnualDD-10\%)}}	Sterling ratio 
newton's second law of motion 	 0 	 \displaystyle m_{H}(\Sigma )={\sqrt {\frac {{\text{Area}}\,\Sigma }{16\pi }}}\left(1-{\frac {1}{16\pi }}\int _{\Sigma }H^{2}da\right)	Area theorem 
newton's second law of motion 	 0 	 \displaystyle P_{max}=\infty 	maximum profit at maturity of protective put 
newton's second law of motion 	 0 	 \displaystyle \sum \limits _{a\leqslant k&lt;b}f(k)=\int \limits _{a}^{b}f(x)dx+\left.\sum \limits _{k=1}^{m}{\frac {B_{k}}{k!}}f^{(k-1)}(x)\right|_{a}^{b}+R_{m},R_{m}=(-1)^{m+1}\int \limits _{a}^{b}{\frac {B_{m}(\{x\})}{m!}}f^{(m)}(x)dx	Euler–Maclaurin formula 
newton's second law of motion 	 0 	 \displaystyle \sum _{k=m}^{n}a_{k}=a_{m}+a_{m+1}+\dotsb +a_{n}	sum 
newton's second law of motion 	 0 	 \displaystyle \Lambda ={\frac {m^{2}}{a^{\frac {3}{2}}}}\,k	clearing the neighbourhood 
newton's second law of motion 	 0 	 \displaystyle 3+4referstotheprocessofaddingaswellastheoutcomeoftheprocess	Procept 
newton's second law of motion 	 0 	 \displaystyle PI={\frac {v_{systole}-v_{diastole}}{v_{mean}}}	blood flow 
newton's second law of motion 	 0 	 \displaystyle d_{n}=M_{M_{p}}=2^{2^{p}-1}-1,p\ and\ 2^{p}-primes	double Mersenne number 
newton's second law of motion 	 0 	 \displaystyle JaroWinklerSim(s_{1},s_{2})=\left\{{\begin{array}{l l}JaroSim(s_{1},s_{2})+l\cdot p\cdot \left(1-JaroSim(s_{1},s_{2})\right)&amp;{\text{if }}JaroSim(s_{1},s_{2})&gt;b_{t}\\JaroSim(s_{1},s_{2})&amp;{\text{otherwise}}\end{array}}\right.	Jaro–Winkler similarity 
newton's second law of motion 	 0 	 \displaystyle RfD(mg/kg/day)={NOEL(mg/kg/day) \over Uf_{inter}*Uf_{intra}*Uf_{other}}	Reference dose 
newton's second law of motion 	 0 	 \displaystyle (F,m)({\mathcal {C}},\otimes ,I)\to ({\mathcal {D}},\bullet ,J)and(G,n)({\mathcal {C}},\otimes ,I)\to ({\mathcal {D}},\bullet ,J)	monoidal natural transformation 
newton's second law of motion 	 0 	 \displaystyle mpg=mi/gal	miles per gallon 
newton's second law of motion 	 0 	 \displaystyle A=(a_{ij})={\begin{pmatrix}a_{11}&amp;a_{12}&amp;\cdots &amp;a_{1n}\\a_{21}&amp;a_{22}&amp;\cdots &amp;a_{2n}\\\vdots &amp;\vdots &amp;&amp;\vdots \\a_{m1}&amp;a_{m2}&amp;\cdots &amp;a_{mn}\\\end{pmatrix}}\in \ \mathbb {K} ^{m\times n}	matrix 
newton's second law of motion 	 0 	 \displaystyle {\vec {F}}=m{\vec {a}}	force 
newton's second law of motion 	 0 	 \displaystyle a=A/m	specific activity 
newton's second law of motion 	 0 	 \displaystyle a=A/m	specific Helmholtz energy 
newton's second law of motion 	 0 	 \displaystyle P_{max}=S_{0}-D	maximum profit at maturity of protective call 
newton's second law of motion 	 0 	 \displaystyle L_{max}=S_{0}-C	maximum loss at maturity of covered call 
newton's second law of motion 	 0 	 \displaystyle p={\frac {R\cdot T}{V_{m}-b}}-{\frac {a(T)}{V_{m}^{2}+2\cdot b\cdot V_{m}-b^{2}}}	Q230917 
newton's second law of motion 	 0 	 \displaystyle X_{i}=(X_{i-a}+X_{i-b}+...+X_{i-k})\mod (2^{m})	Lagged Fibonacci generator 
newton's second law of motion 	 0 	 \displaystyle (a_{1},a_{2},\ldots ,a_{m};q)_{n}=(a_{1};q)_{n}(a_{2};q)_{n}\ldots (a_{m};q)_{n}	basic hypergeometric series 
newton's second law of motion 	 0 	 \displaystyle Z_{1}\,\!theimpedanceofthegenerator	T pad 
newton's second law of motion 	 0 	 \displaystyle \sum _{j=1}^{n}a_{ij}x_{j}=y_{i}\qquad {\mbox{ for }}i=1,\ldots ,m	Pure submodule 
newton's second law of motion 	 0 	 \displaystyle Mass=Sum[25]\;of\;{EMA[9]\;of\;(high-low) \over EMA[9]\,of\,EMA[9]\;of\;(high-low)}	mass index 
newton's second law of motion 	 0 	 \displaystyle L_{max}=K-S_{0}+D	maximum loss at maturity of protective call 
newton's second law of motion 	 0 	 \displaystyle MR={\frac {SpringDisplacement}{WheelDisplacement}}	Motion ratio 
newton's second law of motion 	 0 	 \displaystyle P_{m}=\prod _{i=1}^{m}a_{i}=a_{1}\cdots a_{m}	empty product 
newton's second law of motion 	 0 	 \displaystyle {\vec {F}}_{bolt}=P_{max}\cdot A_{internal}	Bolt thrust 
newton's second law of motion 	 0 	 \displaystyle m=a_{k}n^{k}+a_{k-1}n^{k-1}+\cdots +a_{0},	Goodstein's theorem 
newton's second law of motion 	 0 	 \displaystyle K^{m\times n}=\{(a_{ij})_{i=1,\ldots ,m,j=1,\ldots ,n}\mid a_{ij}\in K\}	matrix space 
newton's second law of motion 	 0 	 \displaystyle P_{max}=S_{0}-K+C	maximum profit at maturity of covered put 
newton's second law of motion 	 0 	 \displaystyle {\frac {\mathrm {d} a}{\mathrm {d} N}}=C(\Delta K)^{m}	Paris' law 
newton's second law of motion 	 0 	 \displaystyle {\frac {Energy\ consumed}{Built\ area}}	efficient energy use 
newton's second law of motion 	 0 	 \displaystyle \left[{\mathcal {S}}_{n}(f)\right](x)&lt;/math&gt;=&lt;math&gt;e^{-nx}\sum _{k=0}^{\infty }{{\frac {(nx)^{k}}{k!}}f\left({\frac {k}{n}}\right)}	Szász–Mirakyan operator 
newton's second law of motion 	 0 	 \displaystyle |x_{n+1}-a|\leq K\cdot {|x_{n}-a|}^{d+1},forsomeK&gt;0.\!	Householder's method 
newton's second law of motion 	 0 	 \displaystyle \prod _{k=m}^{n}a_{k}=a_{m}\cdot a_{m+1}\cdot \,\,\dotsb \,\,\cdot a_{n}	product of a sequence 
newton's second law of motion 	 0 	 \displaystyle L_{max}=\infty 	maximum loss at maturity of covered put 
newton's second law of motion 	 0 	 \displaystyle {\frac {L_{vap}}{T_{boiling}}}\approx 87-88{\frac {J}{Kmol}}	Trouton's ratio 
pendulum 	 0 	 \displaystyle {\frac {d^{2}\theta }{dt^{2}}}+{\frac {g}{l}}\sin \theta =0	pendulum 
pendulum 	 0 	 \displaystyle {Single-\ loss\ expectancy\ (SLE)}={Asset\ value\ (AV)\ }\times {\ Exposure\ factor\ (EF)}	single loss expectancy 
pendulum 	 0 	 \displaystyle u(t)representstheinputsignal	Separation principle 
pendulum 	 0 	 \displaystyle \%R={high_{Ndays}-close_{today} \over high_{Ndays}-low_{Ndays}}\times -100	Williams %R 
pendulum 	 0 	 \displaystyle RF=\sum _{n=1}^{100}Abs_{i}\cdot F_{i}/(pathlength\cdot density)	global warming potential 
pendulum 	 0 	 \displaystyle \land =[[logicalconjunction|AND]](logicalconjunction)	truth table 
pendulum 	 0 	 \displaystyle {\frac {d\epsilon }{dt}}={\frac {\sigma }{d^{3}}}D_{gb}e^{-Q_{Coble}/RT}	Coble creep 
pendulum 	 0 	 \displaystyle 3+4referstotheprocessofaddingaswellastheoutcomeoftheprocess	Procept 
pendulum 	 0 	 \displaystyle MR={\frac {SpringDisplacement}{WheelDisplacement}}	Motion ratio 
pendulum 	 0 	 \displaystyle {\frac {Energy\ consumed}{Built\ area}}	efficient energy use 
power 	 0 	 \displaystyle SUE_{t}={\frac {Q_{t}-E(Q_{t})}{\sigma (Q_{t}-E(Q_{t})}}	Earnings surprise 
power 	 0 	 \displaystyle {\ddot {x}}_{a}+{\frac {2}{\tau _{0}}}{\dot {x}}_{a}+\omega _{a}^{2}x_{a}={\frac {e}{m}}E(t,\mathbf {r} _{a})	Rabi problem 
power 	 0 	 \displaystyle E[B_{H}(t)B_{H}(s)]={\tfrac {1}{2}}(|t|^{2H}+|s|^{2H}-|t-s|^{2H})	Fractional Brownian motion 
power 	 0 	 \displaystyle dE_{t}=dQ+dW	First law of thermodynamics 
power 	 0 	 \displaystyle {\frac {\partial }{\partial t}}(\rho \phi )+\nabla (\rho \mathbf {u} \phi )\,=\nabla (\Gamma \cdot \operatorname {grad} \phi )+S_{\phi }\;({EquationRef|1})	Laplacian of the indicator 
power 	 0 	 \displaystyle P\langle E_{1,j}^{C}\rangle \times P\langle E_{2,j}^{C}\rangle \times \cdots \times P\langle E_{m,j}^{C}\rangle =\left(1-2t/G\right)^{m}	Sulston score 
power 	 0 	 \displaystyle E_{\mathrm {sig} }\cos(\omega _{\mathrm {sig} }t+\varphi )	Heterodyne detection 
power 	 0 	 \displaystyle P={\frac {\mathrm {d} E}{\mathrm {d} t}}	power 
power 	 0 	 \displaystyle A(\tau )=\int _{-\infty }^{+\infty }E(t)E^{*}(t-\tau )dt	Thermal de Broglie wavelength 
power 	 0 	 \displaystyle A(\tau )=\int _{-\infty }^{+\infty }E(t)E^{*}(t-\tau )dt	Optical autocorrelation 
power 	 0 	 \displaystyle \mathbf {x} _{t+1}=\mathbf {x} _{t}+sE_{t}	Cuckoo search 
power 	 0 	 \displaystyle \int _{0}^{\infty }E(t)\,dt=1	residence time distribution 
power 	 0 	 \displaystyle \int _{0}^{\infty }E(t)\,dt=1	Lower convex envelope 
power 	 0 	 \displaystyle {Single-\ loss\ expectancy\ (SLE)}={Asset\ value\ (AV)\ }\times {\ Exposure\ factor\ (EF)}	single loss expectancy 
power 	 0 	 \displaystyle \mathrm {LEC} ={\frac {\sum _{t=1}^{n}{\frac {I_{t}+M_{t}+F_{t}}{\left({1+r}\right)^{t}}}}{\sum _{t=1}^{n}{\frac {E_{t}}{\left({1+r}\right)^{t}}}}}	Levelized cost of energy 
power 	 0 	 \displaystyle E=\int _{t_{1}}^{t_{2}}p^{2}\mathrm {d} t	sound exposure 
power 	 0 	 \displaystyle \mathrm {d} s^{2}=\mathrm {d} t^{2}-{\frac {(R')^{2}}{1+2E}}\mathrm {d} r^{2}-R^{2}\,\mathrm {d} \Omega ^{2}	Lemaître–Tolman metric 
power 	 0 	 \displaystyle E_{tot,1}=E_{tot,2}	conservation of energy 
power 	 0 	 \displaystyle E={\frac {1}{2}}\rho Av^{3}t	Stokes wave 
power 	 0 	 \displaystyle t={\frac {T_{1}}{2\pi }}(E-e_{1}\sin E)	Orbit phasing 
power 	 0 	 \displaystyle \Delta E\Delta t\geq {h \over 4\pi }	quantum fluctuation 
power 	 0 	 \displaystyle E=\int \limits _{-\infty }^{\infty }|x(t)|^{2}\,dt	Standardized moment 
power 	 0 	 \displaystyle RfD(mg/kg/day)={NOEL(mg/kg/day) \over Uf_{inter}*Uf_{intra}*Uf_{other}}	Reference dose 
power 	 0 	 \displaystyle {\frac {Energy\ consumed}{Built\ area}}	efficient energy use 
power 	 0 	 \displaystyle {\frac {1}{\operatorname {ch} (t)}}=\sum _{n=0}^{\infty }{\frac {E_{n}\cdot t^{n}}{n!}}	Euler number 
power 	 0 	 \displaystyle S=\int \limits _{t_{1}}^{t_{2}}E\,\mathrm {d} t	action 
power 	 0 	 \displaystyle H_{\mathrm {e} }=E_{\mathrm {e} }t	exposure 
rest energy 	 0 	 \displaystyle L(\lambda )=m_{\mathrm {b} }c_{\mathrm {b} }(\lambda )+m_{\mathrm {s} }c_{\mathrm {s} }(\lambda )	Dichromatic reflectance model 
rest energy 	 0 	 \displaystyle OB\%={\frac {-1600}{Mol.wt.ofcompound}}\times (2X+(Y/2)+M-Z)	oxygen balance 
rest energy 	 0 	 \displaystyle \delta t=L\left({\frac {1}{v_{1}}}-{\frac {1}{v_{2}}}\right)\approx {\frac {Lc}{2p^{2}}}(m_{1}^{2}-m_{2}^{2})	Time of flight detector 
rest energy 	 0 	 \displaystyle P(i,j,k,m)\equiv d(c_{i},c_{j})\leq {\frac {m}{k+1}}	complex normal distribution 
rest energy 	 0 	 \displaystyle \varepsilon is[[Strain(materialsscience)|strain]]	Ramberg–Osgood relationship 
rest energy 	 0 	 \displaystyle {\frac {1}{c^{2}}}{\frac {\partial ^{2}}{\partial t^{2}}}\psi -\nabla ^{2}\psi +{\frac {m^{2}c^{2}}{\hbar ^{2}}}\psi =0	Klein–Gordon equation 
rest energy 	 0 	 \displaystyle \varphi (\theta )=mR\theta +x+\sum _{n\neq 0}c_{n}e^{in\theta }	T-duality 
rest energy 	 0 	 \displaystyle {\frac {\ell x^{2}+mx+n}{(x-a)(x-b)(x-c)}}={\frac {A}{(x-a)}}+{\frac {B}{(x-b)}}+{\frac {C}{(x-c)}}	Heaviside cover-up method 
rest energy 	 0 	 \displaystyle e(c)=n\prod _{i=1}^{m}p_{i}(c_{i})	Configural frequency analysis 
rest energy 	 0 	 \displaystyle S={\frac {1}{c}}\int {d^{4}x{\sqrt {-g}}{\frac {1}{2\mu }}}\times \left[\Phi R-{\frac {\omega (\Phi )}{\Phi }}(\partial _{\sigma }\Phi )^{2}-V(\Phi )+2\mu ~{\mathcal {L}}_{m}(g_{\mu \nu },\Psi )\right]	Scalar-tensor theory 
rest energy 	 0 	 \displaystyle c:=\langle g^{y},h^{y}\cdot m\rangle 	ElGamal encryption 
rest energy 	 0 	 \displaystyle E=mc^{2}	mass–energy equivalence 
rest energy 	 0 	 \displaystyle m_{\mathrm {P} }={\sqrt {\frac {c\hbar }{G}}}	Planck mass 
rest energy 	 0 	 \displaystyle \theta _{0}={\frac {1}{6\pi \epsilon _{0}}}{\frac {e^{2}}{m_{0}c^{3}}}	chronon 
rest energy 	 0 	 \displaystyle m_{0}=c^{-1}{\sqrt {E^{2}/c^{2}-p^{2}}}	rest mass (invariant mass) or rest energy 
rest energy 	 0 	 \displaystyle M_{\rm {limit}}={\frac {\omega _{3}^{0}{\sqrt {3\pi }}}{2}}\left({\frac {\hbar c}{G}}\right)^{3/2}{\frac {1}{(\mu _{\text{e}}m_{\text{H}})^{2}}}	Chandrasekhar limit 
rest energy 	 0 	 \displaystyle c_{m}=\left(4g\sigma /\rho \right)^{1/4}	Denny's paradox 
rest energy 	 0 	 \displaystyle \lambda _{\mathrm {C} }={\frac {h}{mc_{0}}},	Compton wavelength 
rest energy 	 0 	 \displaystyle E^{2}-|{\vec {p}}\,|^{2}c^{2}=m^{2}c^{4}	On shell and off shell 
rest energy 	 0 	 \displaystyle c_{ij}=\sum _{k=1}^{m}a_{ik}b_{kj}	matrix multiplication algorithm 
rest energy 	 0 	 \displaystyle \Delta f_{\text{FWHM}}={\sqrt {\frac {8kT\ln 2}{mc^{2}}}}f_{0}	Doppler broadening 
rest energy 	 0 	 \displaystyle B(x,\mu )=f(x)-\mu ~\sum _{i=1}^{m}\log(c_{i}(x))~~~~~(2)	interior point method 
rest energy 	 0 	 \displaystyle i\hbar {\frac {\partial \Psi }{\partial t}}=(c{\hat {\boldsymbol {\alpha }}}\cdot {\hat {\boldsymbol {p}}}+mc^{2}{\hat {\beta }})\Psi 	Dirac equation 
rest energy 	 0 	 \displaystyle m={\frac {(1+CurrencyDrainRatio)}{(CurrencyDrainRatio+DesiredReserveRatio)}}	money multiplier 
rest energy 	 0 	 \displaystyle |Y^{X}/G|={\frac {1}{|G|}}\sum _{g\in G}m^{c(g)}	Pólya enumeration theorem 
rest energy 	 0 	 \displaystyle V_{i}isthemembranepotentialofithcompartment	Compartmental modelling of dendrites 
rest energy 	 0 	 \displaystyle \sigma _{total}={{\bigl (}\sigma _{sample}^{2}+\sigma _{calib}^{2}{\bigr )}}^{\frac {1}{2}}	Calibration of radiocarbon dates 
rest energy 	 0 	 \displaystyle \eta _{th}is[[thermalefficiency]]	Diesel cycle 
rest energy 	 0 	 \displaystyle c:=[(1+N)^{m}\cdot r^{N}\mod N^{2}]	Paillier cryptosystem 
rest energy 	 0 	 \displaystyle [L_{m},L_{n}]=(m-n)L_{m+n}+{\frac {c}{12}}(m^{3}-m)\delta _{m+n,0}	Virasoro algebra 
rest energy 	 0 	 \displaystyle cr(K_{m,n})=\lfloor n/2\rfloor \lfloor (n-1)/2\rfloor \lfloor m/2\rfloor \lfloor (m-1)/2\rfloor 	negative temperature 
rest energy 	 0 	 \displaystyle {\frac {1}{v\left[\left({p_{0}}/{p}\right)-1\right]}}={\frac {c-1}{v_{\mathrm {m} }c}}\left({\frac {p}{p_{0}}}\right)+{\frac {1}{v_{m}c}},\qquad (1)	BET theory 
rest energy 	 0 	 \displaystyle t=s/c_{m}	Network performance 
rest energy 	 0 	 \displaystyle Compliance={\frac {\Delta V}{\Delta P}}	pulmonary compliance 
rest energy 	 0 	 \displaystyle \Delta (mc)\Delta r\geq \hbar /2	Heisenberg's uncertainty principle 
rest energy 	 0 	 \displaystyle 3+4referstotheprocessofaddingaswellastheoutcomeoftheprocess	Procept 
rest energy 	 0 	 \displaystyle m={\frac {m_{0}}{\sqrt {1-(v/c)^{2}}}}	mass in special relativity 
rest energy 	 0 	 \displaystyle c\equiv m^{e}{\pmod {n}}	Key encapsulation 
rest energy 	 0 	 \displaystyle E_{0}=m_{0}c_{0}^{2}	rest energy 
rest energy 	 0 	 \displaystyle E^{2}=p^{2}c^{2}+m^{2}c^{4}	energy-momentum relation 
rest energy 	 0 	 \displaystyle \zeta ={\frac {c}{2{\sqrt {mk}}}}	damping 
rest energy 	 0 	 \displaystyle (x^{2}+y^{2})^{2}-(2m^{2}+c)x^{2}+(2m^{2}-c)y^{2}=0	hippopede 
rest energy 	 0 	 \displaystyle Z_{1}\,\!theimpedanceofthegenerator	T pad 
rest energy 	 0 	 \displaystyle cd={\frac {lm}{sr}}	candela 
rest energy 	 0 	 \displaystyle \sum \limits _{l'm'}{{M_{lm,l'm'}}\left({E,{\bf {k}}}\right){c_{l'm'}}\left(E,{\bf {k}}\right)=0}	Korringa–Kohn–Rostoker approximation 
rest energy 	 0 	 \displaystyle r_{\mathrm {e} }={\frac {e^{2}}{4\pi \varepsilon _{0}m_{\mathrm {e} }c_{0}^{2}}}	classical electron radius 
rest energy 	 0 	 \displaystyle R_{\infty }={\frac {\alpha ^{2}m_{e}c}{4\pi \hbar }}	Precision tests of QED 
rest energy 	 0 	 \displaystyle MR={\frac {SpringDisplacement}{WheelDisplacement}}	Motion ratio 
rest energy 	 0 	 \displaystyle {\Delta }S_{mix}=-R\sum _{i=1}^{N}c_{i}\ln {c_{i}}	Number theoretic Hilbert transform 
rest energy 	 0 	 \displaystyle \sigma _{f}={\sqrt {\frac {kT}{mc^{2}}}}f_{0}	Doppler broadening 
rest energy 	 0 	 \displaystyle f(A\mid m)=\prod _{p}\phi \left(A_{p}\mid A_{\text{base}}+r\sum _{c}C_{cp},\nu ^{-1}\right)	Bayesian tool for methylation analysis 
rest energy 	 0 	 \displaystyle YouTube.com/llstylish	Geometric dimensioning and tolerancing 
rest energy 	 0 	 \displaystyle {\frac {Energy\ consumed}{Built\ area}}	efficient energy use 
rest energy 	 0 	 \displaystyle \mathbf {e} _{m+1}=\sum _{i=1}^{m}\ c_{i}\mathbf {e} _{i}	DIIS 
rest energy 	 0 	 \displaystyle (m_{\mathrm {rest} })c^{2}={\sqrt {E_{\mathrm {total} }^{2}-(|\mathbf {p} |c)^{2}}}	rest mass 
rest energy 	 0 	 \displaystyle c={\frac {C}{m}}	specific heat capacity 
rest mass 	 0 	 \displaystyle p^{\mu }={\begin{matrix}p_{0}\\p_{1}\\p_{2}\\p_{3}\end{matrix}}={\begin{matrix}E/c\\p_{x}\\p_{y}\\p_{z}\end{matrix}}={\begin{matrix}E/c\\{\vec {p}}\end{matrix}}	four-momentum 
rest mass 	 0 	 \displaystyle {Single-\ loss\ expectancy\ (SLE)}={Asset\ value\ (AV)\ }\times {\ Exposure\ factor\ (EF)}	single loss expectancy 
