GoldID	Name	Formula	(Score,Rank)	DCG	nDCG
323	dirac equation in curved spacetime	\mathbf{F}=q_{\mathrm{cgs}}\left(\mathbf{E}_{\mathrm{cgs}}+\frac{\mathbf{v}}{c%}\times\mathbf{B}_{\mathrm{cgs}}\right).			
323	dirac equation in curved spacetime	\mathrm{M}=\sqrt{5\left[\left(\frac{q_{c}}{p}+1\right)^{\frac{2}{7}}-1\right]}\,			
323	dirac equation in curved spacetime	\mathrm{M}=0.88128485\sqrt{\left(\frac{q_{c}}{p}+1\right)\left(1-\frac{1}{7\,%\mathrm{M}^{2}}\right)^{2.5}}			
323	dirac equation in curved spacetime	\boldsymbol{\tau}=\mathbf{m}\times\mathbf{B}=\mu_{0}\mathbf{m}\times\mathbf{H},\,			
323	dirac equation in curved spacetime	\frac{\partial\rho}{\partial t}+\nabla\cdot\left(\rho\mathbf{v}\right)=0.			
323	dirac equation in curved spacetime	\nabla\cdot\mathbf{B}=0.			
323	dirac equation in curved spacetime	\phi(z)=\lim_{n\to\infty}(\log|z_{n}|/P^{n}),\,			
323	dirac equation in curved spacetime	\mathbf{Q}=f(\mathbf{0}_{n,n})[f(\mathbf{P}-\mathbf{I}_{n})]^{-1}.			
323	dirac equation in curved spacetime	\mathbf{\pi}=\mathbf{\pi P}			
323	dirac equation in curved spacetime	\pi_{i}\Pr(X_{n+1}=j\mid X_{n}=i)=\pi_{j}\Pr(X_{n+1}=i\mid X_{n}=j)			
323	dirac equation in curved spacetime	\pi_{i}p_{ij}=\pi_{j}p_{ji}\,.			
323	dirac equation in curved spacetime	\Pr(X_{n}=i,X_{n+1}=j)=\Pr(X_{n+1}=i,X_{n}=j)\,.			
323	dirac equation in curved spacetime	\mathbf{B}\cdot\mathrm{d}\mathbf{S}=0			
323	dirac equation in curved spacetime	f(y)-f(x)=\nabla f((1-c)x+cy)\cdot(y-x)			
323	dirac equation in curved spacetime	P(x\rightarrow x^{\prime})=g(x\rightarrow x^{\prime})A(x\rightarrow x^{\prime})			
323	dirac equation in curved spacetime	N_{A}=-D_{AB}\frac{dC_{A}}{dx}			
323	dirac equation in curved spacetime	N_{A}=-\frac{D}{RT}\frac{(P_{A2}-P_{A1})}{x_{2}-x_{1}}			
323	dirac equation in curved spacetime	v^{2}=v_{x}^{2}+v_{y}^{2}+v_{z}^{2}\,.			
323	dirac equation in curved spacetime	\mathbf{P}_{\text{field}}=\frac{1}{\mu_{0}c^{2}}\int_{V}\mathbf{E}\times%\mathbf{B}dV\,,			
323	dirac equation in curved spacetime	\mathbf{p}=\mathbf{P}−q\mathbf{A}			
323	dirac equation in curved spacetime	I_{D}=\frac{\mu_{n}C_{ox}}{2}\frac{W}{L}(V_{GS}-V_{th})^{2}\left[1+\lambda(V_{%DS}-V_{DSsat})\right].			
323	dirac equation in curved spacetime	\varphi_{B}=(k_{B}T/q)\ln(N_{A}/n_{i})\ ,			
323	dirac equation in curved spacetime	V_{G}=V_{ch}+E\ t_{ins}=V_{ch}+\frac{Qt_{ins}}{\kappa\epsilon_{0}},			
323	dirac equation in curved spacetime	t=-RC\times\ln\left(\frac{V_{\text{BE}\_\text{Q1}}-V_{\text{CC}}}{V_{\text{BE}%\_\text{Q1}}-2V_{\text{CC}}}\right)			
323	dirac equation in curved spacetime	W=cL^{b}\!\,			
323	dirac equation in curved spacetime	S_{1}=2\pi V_{0}			
323	dirac equation in curved spacetime	\eta_{Y}\circ F(f)=G(f)\circ\eta_{X}			
323	dirac equation in curved spacetime	u=\frac{1}{2\mu}\left(\frac{\mbox{d}P}{\mbox{d}x}\right)y^{2}+Ay+B			
323	dirac equation in curved spacetime	\frac{\partial\mathbf{u}}{\partial t}+(\mathbf{u}\cdot\nabla)\mathbf{u}-\nu%\nabla^{2}\mathbf{u}=-\nabla h.			
323	dirac equation in curved spacetime	\Pi^{S}\,\mathbf{F}(\mathbf{r})=\frac{1}{4\pi}\nabla\times\int\frac{\nabla^{%\prime}\times\mathbf{F}(\mathbf{r}^{\prime})}{|\mathbf{r}-\mathbf{r}^{\prime}|%}dV^{\prime},\quad\Pi^{I}=1-\Pi^{S}			
323	dirac equation in curved spacetime	\frac{D\rho}{Dt}+\rho(\nabla\cdot\mathbf{u})=0.			
323	dirac equation in curved spacetime	\psi(k)=\frac{\Gamma^{\prime}(k)}{\Gamma(k)}\!			
323	dirac equation in curved spacetime	p=\frac{\sum_{i=1}^{N}k_{i}}{Nr+\sum_{i=1}^{N}k_{i}}			
323	dirac equation in curved spacetime	\frac{\partial\ell(r,p)}{\partial r}=\sum_{i=1}^{N}\psi(k_{i}+r)-N\psi(r)+N\ln%{\left(\frac{r}{r+\sum_{i=1}^{N}k_{i}/N}\right)}=0			
323	dirac equation in curved spacetime	\,f(x)=x^{2}-612			
323	dirac equation in curved spacetime	\nabla^{2}\mathbf{E}-\frac{n^{2}}{c^{2}}\frac{\partial^{2}}{\partial t^{2}}%\mathbf{E}=\frac{1}{\varepsilon_{0}c^{2}}\frac{\partial^{2}}{\partial t^{2}}%\mathbf{P}^{NL}.			
323	dirac equation in curved spacetime	\vec{\mathbf{k}}_{3}=\vec{\mathbf{k}}_{1}+\vec{\mathbf{k}}_{2}.			
323	dirac equation in curved spacetime	a(x-y)^{2}+b(x-z)^{2}=(a+b)\left(x-\frac{ay+bz}{a+b}\right)^{2}+\frac{ab}{a+b}%(y-z)^{2}			
323	dirac equation in curved spacetime	\log(k)=0.6s_{E}N+0.6s_{E}E			
323	dirac equation in curved spacetime	\log(k)=\log(k_{0})+s_{E}N			
323	dirac equation in curved spacetime	\log(k)=0.6N+0.6E			
323	dirac equation in curved spacetime	x=a/c			
323	dirac equation in curved spacetime	\mathrm{Nu}_{L}=\frac{hL}{k}			
323	dirac equation in curved spacetime	n=0.3			
323	dirac equation in curved spacetime	\dot{\phi}=\frac{b-a\cos\theta}{\sin^{2}\theta}.			
323	dirac equation in curved spacetime	u=cosθ			
323	dirac equation in curved spacetime	s_{5,s}=s_{3}=s_{f}+x_{5,s}s_{fg}\,			
323	dirac equation in curved spacetime	I=\frac{V}{R}\quad\text{or}\quad V=IR\quad\text{or}\quad R=\frac{V}{I}.			
323	dirac equation in curved spacetime	\sigma={n_{e}e^{2}\over\nu m_{e}}			
323	dirac equation in curved spacetime	\beta=\frac{R_{1}}{R_{1}+R_{2}}			
323	dirac equation in curved spacetime	V_{\!-}\,\,=\frac{1}{R_{\text{f}}+R_{\text{in}}}\left(R_{\text{f}}V_{\text{in}%}+R_{\text{in}}V_{\text{out}}\right)			
323	dirac equation in curved spacetime	m=0			
323	dirac equation in curved spacetime	u(\theta)=\frac{\mu}{h^{2}}-A\cos(\theta-\theta_{0})			
323	dirac equation in curved spacetime	n_{\rm Io}-2\cdot n_{\rm Eu}+\dot{\omega}_{\rm Io}=0			
323	dirac equation in curved spacetime	\mu_{s}^{o}(l,p+\Pi)=\mu_{s}^{0}(l,p)+\int_{p}^{p+\Pi}\!V\,\mathrm{d}p			
323	dirac equation in curved spacetime	y=\frac{x^{2}}{4r\sin{\theta}}			
323	dirac equation in curved spacetime	y=\frac{x^{2}}{4f}			
323	dirac equation in curved spacetime	(\alpha x+\beta y)^{2}+\gamma x+\delta y+\epsilon=0\,			
323	dirac equation in curved spacetime	x=\frac{-b}{2a}			
323	dirac equation in curved spacetime	\therefore x=\frac{1-b}{2a}			
323	dirac equation in curved spacetime	=\frac{1}{4a}			
323	dirac equation in curved spacetime	y=2apx-ap^{2}.			
323	dirac equation in curved spacetime	y=-\frac{1}{4a}.			
323	dirac equation in curved spacetime	f=\frac{c^{2}}{16d}			
323	dirac equation in curved spacetime	x^{2}=2Ry.			
323	dirac equation in curved spacetime	x^{2}=4fy			
323	dirac equation in curved spacetime	y=x^{p/q}			
323	dirac equation in curved spacetime	u(x,y)=f(y),			
323	dirac equation in curved spacetime	u(x,y)=\frac{\sinh(ny)\sin(nx)}{n^{2}}.			
323	dirac equation in curved spacetime	F(\xi)=\frac{1}{\sqrt{2\pi}},\,			
323	dirac equation in curved spacetime	u_{kk}=m^{2}u_{xx}.			
323	dirac equation in curved spacetime	(f,g)=\int_{a}^{b}f(x)g(x)w(x)\,dx.			
323	dirac equation in curved spacetime	(ru)_{tt}=c^{2}\left[(ru)_{rr}\right],			
323	dirac equation in curved spacetime	u_{xx}+u_{yy}=0,\quad v_{xx}+v_{yy}=0.\,			
323	dirac equation in curved spacetime	\psi_{t}+(u\psi)_{x}+(v\psi)_{y}+(w\psi)_{z}=0.			
323	dirac equation in curved spacetime	\psi_{t}+u\psi_{x}+v\psi_{y}+w\psi_{z}=0.			
323	dirac equation in curved spacetime	v_{xx}+v_{yy}+k^{2}v=0.			
323	dirac equation in curved spacetime	B^{2}-AC=0			
323	dirac equation in curved spacetime	x=0			
323	dirac equation in curved spacetime	x_{0}=0			
323	dirac equation in curved spacetime	\frac{(s_{n+1})(s_{n-1})}{(s_{n})^{2}}=\left(\frac{n+1}{n}\right)^{n},~{}n\geq1.			
323	dirac equation in curved spacetime	x^{2}-ny^{2}=1\,			
323	dirac equation in curved spacetime	x^{2}-2y^{2}=-1			
323	dirac equation in curved spacetime	\displaystyle y_{k+1}=x_{1}y_{k}+y_{1}x_{k}.			
323	dirac equation in curved spacetime	(x+y\sqrt{n})(x-y\sqrt{n})=1.			
323	dirac equation in curved spacetime	x_{1}+y_{1}\sqrt{n}=\prod_{i=1}^{t}(a_{i}+b_{i}\sqrt{n})^{c_{i}}			
323	dirac equation in curved spacetime	u=(300426607914281713365\sqrt{609}+84129507677858393258\sqrt{7766})^{2}.			
323	dirac equation in curved spacetime	\sqrt{410286423278424}=9314\sqrt{4729494}			
323	dirac equation in curved spacetime	x^{2}-313y^{2}=1			
323	dirac equation in curved spacetime	T_{i}+U_{i-1}\sqrt{x^{2}-1}=(x+\sqrt{x^{2}-1})^{i}.\,			
323	dirac equation in curved spacetime	x^{2}-ny^{2}=-1			
323	dirac equation in curved spacetime	u^{2}-dv^{2}=\pm 2\,			
323	dirac equation in curved spacetime	T=2\pi\sqrt{\frac{I}{mgR}}			
323	dirac equation in curved spacetime	\mathrm{K_{a}=10^{-4.19}=6.46\times 10^{-5}}			
323	dirac equation in curved spacetime	\mathrm{[H]^{2}+6.46\times 10^{-5}[H]-6.46\times 10^{-7}=0}			
323	dirac equation in curved spacetime	\mathrm{[H^{+}]=7.74\times 10^{-4}}			
323	dirac equation in curved spacetime	C_{H}=\frac{[H]+[HA]-K_{w}}{[H]}			
323	dirac equation in curved spacetime	v_{\mathrm{p}}=\frac{\omega}{k}.			
323	dirac equation in curved spacetime	u=\sqrt{\frac{2(p_{t}-p_{s})}{\rho}}			
323	dirac equation in curved spacetime	U(\mathbf{r},t)=U_{o}e^{i(\mathbf{k}\cdot\mathbf{r}-\omega t)}			
323	dirac equation in curved spacetime	r=2a\cos(\varphi-\gamma)			
323	dirac equation in curved spacetime	\frac{dy}{d\varphi}=r^{\prime}(\varphi)\sin\varphi+r(\varphi)\cos\varphi.\,			
323	dirac equation in curved spacetime	\boldsymbol{F}+\boldsymbol{F_{cf}}+\boldsymbol{F_{Cor}}=m\ddot{\boldsymbol{r}}\ ,			
323	dirac equation in curved spacetime	\sum_{i=1}^{n}a_{i}ix^{i-1}			
323	dirac equation in curved spacetime	\sum_{a=1}^{p-1}a^{p-1}\equiv(p-1)\cdot 1\equiv-1\;\;(\mathop{{\rm mod}}p).			
323	dirac equation in curved spacetime	-\frac{\zeta^{\prime}(s)}{\zeta(s)}=\sum_{n=1}^{\infty}\Lambda(n)n^{-s}.			
323	dirac equation in curved spacetime	P(A)+P(B\backslash A)+\sum_{i=3}^{\infty}P(\varnothing)=P(B).			
323	dirac equation in curved spacetime	\operatorname{E}(g(X))=\int_{-\infty}^{\infty}yf_{g(X)}(y)\,dy,			
323	dirac equation in curved spacetime	g(\mathbf{y})=f(\mathbf{x})\left|\det\left(\frac{\mathrm{d}\mathbf{x}}{\mathrm%{d}\mathbf{y}}\right)\right|			
323	dirac equation in curved spacetime	v_{p}=\frac{\lambda}{T}=\frac{f}{\tilde{\nu}}=\frac{\omega}{\beta}			
323	dirac equation in curved spacetime	a+bi=\varepsilon\left(m+ni\right)^{2},\quad\varepsilon\in\{\pm 1,\pm i\}.			
323	dirac equation in curved spacetime	(a^{2}+ab+b^{2})^{2}+(c^{2}+cd+d^{2})^{2}=((a+b)^{2}+(a+b)(c+d)+(c+d)^{2})^{2}			
323	dirac equation in curved spacetime	a+b=c			
323	dirac equation in curved spacetime	a=0			
323	dirac equation in curved spacetime	px+q=0			
323	dirac equation in curved spacetime	rx+s=0			
323	dirac equation in curved spacetime	x^{2}+2hx+h^{2}=(x+h)^{2},			
323	dirac equation in curved spacetime	x=\frac{-b\pm\sqrt{b^{2}-4ac\ }}{2a}.			
323	dirac equation in curved spacetime	x^{2}+px+q=0,			
323	dirac equation in curved spacetime	x=\frac{1}{2}\left(-p\pm\sqrt{p^{2}-4q}\right).			
323	dirac equation in curved spacetime	\Delta=b^{2}-4ac.			
323	dirac equation in curved spacetime	x_{1}+x_{2}=-\frac{b}{a}			
323	dirac equation in curved spacetime	y_{V}=-\frac{b^{2}}{4a}+c=-\frac{b^{2}-4ac}{4a}.			
323	dirac equation in curved spacetime	y=ax^{2}+bx+c,			
323	dirac equation in curved spacetime	x^{2}+\frac{b}{a}x+\frac{c}{a}=0.			
323	dirac equation in curved spacetime	m=\frac{-b}{2a}			
323	dirac equation in curved spacetime	x=y+m=y-\frac{b}{2a}			
323	dirac equation in curved spacetime	x^{2}+\frac{b}{a}x+\frac{c}{a}=(x-r_{1})(x-r_{2})=x^{2}-(r_{1}+r_{2})x+r_{1}r_%{2}.			
323	dirac equation in curved spacetime	r_{2}=\frac{-b+\sqrt{b^{2}-4ac}}{2a}.			
323	dirac equation in curved spacetime	\scriptstyle r_{2}^{2}=p^{2}-4q\!			
323	dirac equation in curved spacetime	EZ=0			
323	dirac equation in curved spacetime	\frac{\partial\mathcal{L}}{\partial\psi}=-e\bar{\psi}\gamma_{\mu}(A^{\mu}+B^{%\mu})-m\bar{\psi}.\,			
323	dirac equation in curved spacetime	\Box A^{\mu}=e\bar{\psi}\gamma^{\mu}\psi\,,			
323	dirac equation in curved spacetime	\frac{\partial}{\partial x^{\mu}}\left[\frac{\partial\mathcal{L}}{\partial(%\partial\phi/\partial x^{\mu})}\right]-\frac{\partial\mathcal{L}}{\partial\phi%}=0,			
323	dirac equation in curved spacetime	4\pi G\rho(t,\mathbf{x})=\nabla^{2}\phi.			
323	dirac equation in curved spacetime	g_{n}={\left({{N+n-1}\atop{n}}\right)}			
323	dirac equation in curved spacetime	\sum_{k=0}^{\infty}n_{k}=N			
323	dirac equation in curved spacetime	\hat{p}_{x}=-i\hbar\frac{d}{dx}			
323	dirac equation in curved spacetime	\langle\Phi(\rho\otimes\omega),I\otimes O\rangle=\langle\rho,O\rangle			
323	dirac equation in curved spacetime	2ad=0.			
323	dirac equation in curved spacetime	\lambda_{n-1}P_{n-1}+\mu_{n+1}P_{n+1}=(\lambda_{n}+\mu_{n})P_{n}			
323	dirac equation in curved spacetime	P_{r}={{P_{t}G_{t}A_{r}\sigma F^{4}}\over{{(4\pi)}^{2}R^{4}}}.			
323	dirac equation in curved spacetime	\frac{d^{2}}{dx^{2}}\sin x=-\sin x.			
323	dirac equation in curved spacetime	\frac{\mathrm{A_{1}}(\theta,\Phi)}{\mathrm{G_{1}}(\theta,\Phi)}=\frac{A_{2}}{G%_{2}}			
323	dirac equation in curved spacetime	B=(I-\rho F)^{-1}E\;			
323	dirac equation in curved spacetime	V_{\mathrm{dc}}=V_{\mathrm{av}}=\frac{3V_{\mathrm{LLpeak}}}{\pi}\cos(\alpha+\mu)			
323	dirac equation in curved spacetime	θ=90°			
323	dirac equation in curved spacetime	c\int_{t_{\mathrm{then}}+\lambda_{\mathrm{then}}/c}^{t_{\mathrm{now}}+\lambda_%{\mathrm{now}}/c}\frac{dt}{a}\;=c\int_{t_{\mathrm{then}}}^{t_{\mathrm{now}}}%\frac{dt}{a}\,			
323	dirac equation in curved spacetime	\Lambda(x)=\prod_{k=1}^{\nu}(1-xX_{k})=1+\Lambda_{1}x^{1}+\Lambda_{2}x^{2}+%\cdots+\Lambda_{\nu}x^{\nu}			
323	dirac equation in curved spacetime	m=\rho_{\mathrm{ref}}V\,			
323	dirac equation in curved spacetime	RD_{\mathrm{new/ref}}=\frac{1}{1-\frac{A\Delta x}{m}\rho_{\mathrm{ref}}}			
323	dirac equation in curved spacetime	\xi(s)=\frac{1}{2}\pi^{-s/2}s(s-1)\Gamma\left(\frac{s}{2}\right)\zeta(s).\!			
323	dirac equation in curved spacetime	\xi(s)=\xi(1-s).\!			
323	dirac equation in curved spacetime	\lim_{n\rightarrow\infty}\left(\gamma_{n+1}-\gamma_{n}\right)=0.\!			
323	dirac equation in curved spacetime	\frac{1}{a^{2}}+\frac{1}{b^{2}}=\frac{1}{f^{2}}.			
323	dirac equation in curved spacetime	\frac{2G\pi\rho_{M}R^{3}}{d^{3}}=G\pi\rho_{m}f(\epsilon)			
323	dirac equation in curved spacetime	I=Ft\;			
323	dirac equation in curved spacetime	\eta=\eta_{p}\eta_{c}			
323	dirac equation in curved spacetime	U=xy,\ V=yz,\ W=zx.			
323	dirac equation in curved spacetime	P_{\mathrm{avg}}={(V_{\mathrm{RMS}})^{2}\over R}.			
323	dirac equation in curved spacetime	I_{\mathrm{RMS}}=I_{\mathrm{p}}\sqrt{{1\over{T_{2}-T_{1}}}\left[{{t\over 2}}%\right]_{T_{1}}^{T_{2}}}=I_{\mathrm{p}}\sqrt{{1\over{T_{2}-T_{1}}}{{{T_{2}-T_{%1}}\over 2}}}={I_{\mathrm{p}}\over{\sqrt{2}}}.			
323	dirac equation in curved spacetime	W(_{Z})=\kappa(_{Z})sec\theta e^{-\tau(z,\infty)sec\theta}+\kappa(_{Z})sec%\theta e^{-\tau(0,z)sec\theta}(1-e_{S})e^{-\tau(0,\infty)sec\theta}			
323	dirac equation in curved spacetime	D(A)=\big\{u\in H^{2}((0,1);\mathbf{R})\big|u(0)=u(1)=0\big\},			
323	dirac equation in curved spacetime	a_{n}=a_{n-1}+n			
323	dirac equation in curved spacetime	10\log_{10}\left(\frac{P_{\mathrm{signal}}}{P_{\mathrm{noise}}}\right)=10\log_%{10}\left(P_{\mathrm{signal}}\right)-10\log_{10}\left(P_{\mathrm{noise}}\right).			
323	dirac equation in curved spacetime	\nabla^{2}\phi=-4\pi\rho\;			
323	dirac equation in curved spacetime	\nabla^{2}\phi=\rho(x,y,z)\;.			
323	dirac equation in curved spacetime	\nabla^{2}\Psi={n_{0}e\over\varepsilon\varepsilon_{0}}\left(e^{e\Psi(x,y,z)/k_%{B}T}-e^{-e\Psi(x,y,z)/k_{B}T}\right),\;			
323	dirac equation in curved spacetime	{1\over r^{2}}{d\over dr}\left(r^{2}{d\Psi\over dr}\right)={n_{0}e\over%\varepsilon\varepsilon_{0}}\left(e^{e\Psi(r)/k_{B}T}-e^{-e\Psi(r)/k_{B}T}%\right)\;			
323	dirac equation in curved spacetime	\sqrt{\phi}_{ik}=\rho(x,y,z,ct)\;.			
323	dirac equation in curved spacetime	\phi_{M}=-{1\over 4\pi}\int{\rho(x,y,z)\,dv\over r}\;			
323	dirac equation in curved spacetime	\quad\eta=\rho\sin\psi,\;			
323	dirac equation in curved spacetime	\frac{\mathrm{d}^{2}x}{\mathrm{d}t^{2}}=-\left(\frac{k}{m}\right)x,			
323	dirac equation in curved spacetime	T=2\pi{\sqrt{\frac{m}{k}}}			
323	dirac equation in curved spacetime	R\ddot{R}+\frac{3}{2}\dot{R}^{2}=\frac{1}{\rho}\left(p_{g}-P_{0}-P(t)-4\mu%\frac{\dot{R}}{R}-\frac{2\gamma}{R}\right)			
323	dirac equation in curved spacetime	x=w^{2}\cdot r_{0}/g_{0}.			
323	dirac equation in curved spacetime	dx_{1}^{2}+dx_{2}^{2}=c^{2}dt^{2},			
323	dirac equation in curved spacetime	{\mathbf{U}}^{2}=\eta_{\nu\mu}U^{\nu}U^{\mu}=-c^{2}\,,			
323	dirac equation in curved spacetime	\mathbf{P}^{2}=-(E_{\mathrm{rest}}/c)^{2}=-(mc)^{2}.			
323	dirac equation in curved spacetime	v=\frac{d}{t},			
323	dirac equation in curved spacetime	d=\boldsymbol{\bar{v}}t\,.			
323	dirac equation in curved spacetime	\frac{4}{3}\pi r^{3}=\int_{0}^{r}A(r)\,dr.			
323	dirac equation in curved spacetime	\,x\,dx+y\,dy+z\,dz=0.			
323	dirac equation in curved spacetime	x+n+a=\sqrt{ax+(n+a)^{2}+x\sqrt{a(x+n)+(n+a)^{2}+(x+n)\sqrt{\cdots}}}			
323	dirac equation in curved spacetime	f(k)=\lim_{\varepsilon\rightarrow 0}~{}\text{Im}~{}\int_{\varepsilon}^{\infty}%\frac{\exp\left(ikx\right)}{\exp\left(x\right)-1}\,dx.			
323	dirac equation in curved spacetime	r=\frac{{\textstyle\left({{n-1}\atop{t-1}}\right)}}{{\textstyle\left({{k-1}%\atop{t-1}}\right)}}			
323	dirac equation in curved spacetime	{dI\over dz}=\sigma_{21}(\nu)\cdot\Delta N_{21}\cdot I(z)			
323	dirac equation in curved spacetime	\gamma_{0}(\nu)=\sigma_{21}(\nu)\cdot\Delta N_{21}			
323	dirac equation in curved spacetime	G=G(z)={I(z)\over I_{in}}			
323	dirac equation in curved spacetime	G=G_{0}=e^{\gamma_{0}(\nu)z}			
323	dirac equation in curved spacetime	\left(\frac{16.00\mbox{ g Cu}}{1}\right)\left(\frac{1\mbox{ mol Cu}}{63.55%\mbox{ g Cu}}\right)=0.2518\ \text{mol Cu}			
323	dirac equation in curved spacetime	\nabla^{2}\mathbf{H}=\lambda^{-2}\mathbf{H}\,			
323	dirac equation in curved spacetime	\frac{\partial\mathbf{j}_{s}}{\partial t}=\frac{n_{s}e^{2}}{m}\mathbf{E},%\qquad\mathbf{\nabla}\times\mathbf{j}_{s}=-\frac{n_{s}e^{2}}{m}\mathbf{B}.			
323	dirac equation in curved spacetime	T_{B}=\frac{KV}{k_{B}\ln\left(\frac{\tau_{m}}{\tau_{0}}\right)}			
323	dirac equation in curved spacetime	x=X			
323	dirac equation in curved spacetime	y=g(x).			
323	dirac equation in curved spacetime	\frac{dy}{dx}=-\frac{\frac{\partial f}{\partial x}}{\frac{\partial f}{\partialy%}}.			
323	dirac equation in curved spacetime	\frac{\partial f}{\partial x}(X,Y)\cdot(x-X)+\frac{\partial f}{\partial y}(X,Y%)\cdot(y-Y)=0.			
323	dirac equation in curved spacetime	\frac{\partial g}{\partial x}\cdot X+\frac{\partial g}{\partial y}\cdot Y+%\frac{\partial g}{\partial z}\cdot Z=ng(X,Y,Z)=0.			
323	dirac equation in curved spacetime	\frac{\partial g}{\partial x}(X,Y,Z)\cdot x+\frac{\partial g}{\partial y}(X,Y,%Z)\cdot y+\frac{\partial g}{\partial z}(X,Y,Z)\cdot z=0.			
323	dirac equation in curved spacetime	f=u_{n}+u_{n-1}+\dots+u_{1}+u_{0}\,			
323	dirac equation in curved spacetime	g=u_{n}+u_{n-1}z+\dots+u_{1}z^{n-1}+u_{0}z^{n}=0.\,			
323	dirac equation in curved spacetime	\frac{dy}{dx}=\frac{\frac{dy}{dt}}{\frac{dx}{dt}}			
323	dirac equation in curved spacetime	\frac{dx}{dt}(T)=\frac{dy}{dt}(T)=0,			
323	dirac equation in curved spacetime	T(\mathbf{x})=\sum_{|\alpha|\geq 0}\frac{(\mathbf{x}-\mathbf{a})^{\alpha}}{%\alpha!}\,({\mathrm{\partial}^{\alpha}}\,f)(\mathbf{a})\,,			
323	dirac equation in curved spacetime	\scriptstyle W_{2}\;=\;W_{1}			
323	dirac equation in curved spacetime	{\left(\frac{\partial\left(n\right)}{\partial t}\right)}_{\text{diff.}}=-{v}_{%x}\frac{\partial{\left(n\right)}^{0}}{\partial T}\frac{\partial T}{\partial x}%\text{.}			
323	dirac equation in curved spacetime	x=\Theta/bT			
323	dirac equation in curved spacetime	P\left(x\right)=D\left(x\right)s\left(x\right),\text{ }D\left(x\right)=\frac{{%e}^{x}}{{\left({e}^{x}+1\right)}^{2}}			
323	dirac equation in curved spacetime	{\lambda}_{\mathrm{E}}={\left(\frac{k}{e}\right)}^{2}{\sigma}_{0}T\left({I}_{2%}-\frac{{I}_{1}^{2}}{{I}_{0}}\right)			
323	dirac equation in curved spacetime	{I}_{2}=D\left(b\right)f\left(b\right){b}^{2}			
323	dirac equation in curved spacetime	{r_{critical}}={k\over h}			
323	dirac equation in curved spacetime	R=\mathrm{exp}\left[{{\left(x-{1\over 2}y\right)}^{1\over 3}-{\left(x+{1\over 2%}y\right)}^{1\over 3}}\right]			
323	dirac equation in curved spacetime	T={B\over{{\ln{(R/r_{\infty})}}}}			
323	dirac equation in curved spacetime	I=V/R			
323	dirac equation in curved spacetime	\textrm{Efficiency}=1-\frac{q_{C}}{q_{H}}=1-\frac{T_{C}}{T_{H}}\qquad(4).			
323	dirac equation in curved spacetime	dS=\frac{dq_{\mathrm{rev}}}{T}\qquad(5),			
323	dirac equation in curved spacetime	E=\tau\theta			
323	dirac equation in curved spacetime	P=\boldsymbol{\tau}\cdot\boldsymbol{\omega},			
323	dirac equation in curved spacetime	\mbox{power}=\frac{\mbox{force}\times\mbox{linear distance}}{\mbox{time}}=%\frac{\left(\frac{\mbox{torque}}{\displaystyle{r}}\right)\times(r\times\mbox{%angular speed}\times t)}{t}=\mbox{torque}\times\mbox{angular speed}.			
323	dirac equation in curved spacetime	f_{k}(x)=x^{k}\left[(x-1)\cdots(x-n)\right]^{k+1},			
323	dirac equation in curved spacetime	c_{0}\left(\int^{\infty}_{0}f_{k}e^{-x}\,dx\right)+c_{1}e\left(\int^{\infty}_{%0}f_{k}e^{-x}\,dx\right)+\cdots+c_{n}e^{n}\left(\int^{\infty}_{0}f_{k}e^{-x}\,%dx\right)=0.			
323	dirac equation in curved spacetime	P+Q=0			
323	dirac equation in curved spacetime	L[u]=\frac{d^{n}u}{dt^{n}}+a_{1}\frac{d^{n-1}u}{dt^{n-1}}+\cdots+a_{n-1}\frac{%du}{dt}+a_{n}u=r(t)			
323	dirac equation in curved spacetime	E_{\text{rms}}={\frac{2\pi fNaB_{\text{peak}}}{\sqrt{2}}}\approx 4.44fNaB_{%\text{peak}}			
323	dirac equation in curved spacetime	a^{2}+b^{2}=c^{2}.\,			
323	dirac equation in curved spacetime	T=\frac{1}{2}\left|\det\begin{pmatrix}x_{B}&x_{C}\\y_{B}&y_{C}\end{pmatrix}\right|=\frac{1}{2}|x_{B}y_{C}-x_{C}y_{B}|.			
323	dirac equation in curved spacetime	y(x)=|x\,\bmod\,4-2|-1			
323	dirac equation in curved spacetime	dQ=TdS			
323	dirac equation in curved spacetime	\frac{dS}{dz}=0			
323	dirac equation in curved spacetime	\Delta t=\frac{1}{\sqrt{1-\tfrac{v^{2}}{c^{2}}}}\Delta\tau.			
323	dirac equation in curved spacetime	z^{*}=\langle g|f\rangle			
323	dirac equation in curved spacetime	c=−5a/2			
323	dirac equation in curved spacetime	A\mathbf{x}=\mathbf{0}			
323	dirac equation in curved spacetime	(c·f)′=c·f′			
323	dirac equation in curved spacetime	\left\langle T\right\rangle=-\frac{1}{2}\,\sum_{k=1}^{N}\left\langle\mathbf{F}%_{k}\cdot\mathbf{r}_{k}\right\rangle			
